Year,State,District,Crop,Season,Area,Production
1999,ANDHRA PRADESH                ,VIZIANAGARM,Niger seed,Kharif,473,182
1999,ANDHRA PRADESH                ,VIZIANAGARM,Onion,Whole year,555,9081
1999,ANDHRA PRADESH                ,VIZIANAGARM,Ragi,Kharif,8439,9342
1999,ANDHRA PRADESH                ,VIZIANAGARM,Ragi,Rabi,2265,4129
1999,ANDHRA PRADESH                ,VIZIANAGARM,Rice,Kharif,132185,250846
1999,ANDHRA PRADESH                ,VIZIANAGARM,Rice,Rabi,1985,6943
1999,ANDHRA PRADESH                ,VIZIANAGARM,Sesamum,Kharif,17449,2408
1999,ANDHRA PRADESH                ,VIZIANAGARM,Sesamum,Rabi,4462,1151
1999,ANDHRA PRADESH                ,VIZIANAGARM,Sugarcane,Whole year,11231,793278
1999,ANDHRA PRADESH                ,VIZIANAGARM,Tobacco,Whole year,296,297
1999,ANDHRA PRADESH                ,VIZIANAGARM,Urad,Kharif,406,248
1999,ANDHRA PRADESH                ,VIZIANAGARM,Urad,Rabi,10854,7174
1999,ANDHRA PRADESH                ,WARANGAL,Bajra,Kharif,154,122
1999,ANDHRA PRADESH                ,WARANGAL,Bajra,Rabi,20,16
1999,ANDHRA PRADESH                ,WARANGAL,Castor seed,Kharif,4430,1037
1999,ANDHRA PRADESH                ,WARANGAL,Cotton(lint),Kharif,154855,301512
1999,ANDHRA PRADESH                ,WARANGAL,Dry chillies,Whole year,33088,64068
1999,ANDHRA PRADESH                ,WARANGAL,Gram,Rabi,775,512
1999,ANDHRA PRADESH                ,WARANGAL,Groundnut,Kharif,24592,22625
1999,ANDHRA PRADESH                ,WARANGAL,Groundnut,Rabi,27956,27257
1999,ANDHRA PRADESH                ,WARANGAL,Horse-gram,Kharif,9,2
1999,ANDHRA PRADESH                ,WARANGAL,Horse-gram,Rabi,2123,758
1999,ANDHRA PRADESH                ,WARANGAL,Jowar,Kharif,2034,718
1999,ANDHRA PRADESH                ,WARANGAL,Jowar,Rabi,13827,5780
1999,ANDHRA PRADESH                ,WARANGAL,Maize,Kharif,37091,108120
1999,ANDHRA PRADESH                ,WARANGAL,Maize,Rabi,14019,46333
1999,ANDHRA PRADESH                ,WARANGAL,Masoor,Kharif,25748,5433
1999,ANDHRA PRADESH                ,WARANGAL,Masoor,Rabi,937,198
1999,ANDHRA PRADESH                ,WARANGAL,Moong,Kharif,32213,18845
1999,ANDHRA PRADESH                ,WARANGAL,Moong,Rabi,24,8
1999,ANDHRA PRADESH                ,WARANGAL,Onion,Whole year,328,6239
1999,ANDHRA PRADESH                ,WARANGAL,Rice,Kharif,132447,281450
1999,ANDHRA PRADESH                ,WARANGAL,Rice,Rabi,51695,108043
1999,ANDHRA PRADESH                ,WARANGAL,Sesamum,Kharif,24245,6328
1999,ANDHRA PRADESH                ,WARANGAL,Sesamum,Rabi,319,47
1999,ANDHRA PRADESH                ,WARANGAL,Sunflower,Kharif,5488,2730
1999,ANDHRA PRADESH                ,WARANGAL,Tobacco,Whole year,828,1236
1999,ANDHRA PRADESH                ,WARANGAL,Urad,Rabi,209,70
1999,ANDHRA PRADESH                ,WARANGAL,Wheat,Rabi,55,37
1999,ANDHRA PRADESH                ,WEST GODAVARI,Cotton(lint),Kharif,1546,2555
1999,ANDHRA PRADESH                ,WEST GODAVARI,Dry chillies,Whole year,4488,6500
1999,ANDHRA PRADESH                ,WEST GODAVARI,Gram,Rabi,61,68
1999,ANDHRA PRADESH                ,WEST GODAVARI,Groundnut,Kharif,658,913
1999,ANDHRA PRADESH                ,WEST GODAVARI,Groundnut,Rabi,2818,4545
1999,ANDHRA PRADESH                ,WEST GODAVARI,Horse-gram,Kharif,33,15
1999,ANDHRA PRADESH                ,WEST GODAVARI,Horse-gram,Rabi,824,398
1999,ANDHRA PRADESH                ,WEST GODAVARI,Jowar,Kharif,321,82
1999,ANDHRA PRADESH                ,WEST GODAVARI,Jowar,Rabi,86,34
1999,ANDHRA PRADESH                ,WEST GODAVARI,Maize,Kharif,927,2634
1999,ANDHRA PRADESH                ,WEST GODAVARI,Maize,Rabi,10974,53125
1999,ANDHRA PRADESH                ,WEST GODAVARI,Masoor,Kharif,439,188
1999,ANDHRA PRADESH                ,WEST GODAVARI,Moong,Kharif,169,120
1999,ANDHRA PRADESH                ,WEST GODAVARI,Moong,Rabi,3859,996
1999,ANDHRA PRADESH                ,WEST GODAVARI,Rice,Kharif,267083,685440
1999,ANDHRA PRADESH                ,WEST GODAVARI,Rice,Rabi,193377,780930
1999,ANDHRA PRADESH                ,WEST GODAVARI,Safflower,Rabi,390,110
1999,ANDHRA PRADESH                ,WEST GODAVARI,Sesamum,Kharif,20,5
1999,ANDHRA PRADESH                ,WEST GODAVARI,Sesamum,Rabi,1023,353
1999,ANDHRA PRADESH                ,WEST GODAVARI,Sugarcane,Whole year,30006,2892444
1999,ANDHRA PRADESH                ,WEST GODAVARI,Sunflower,Kharif,119,105
1999,ANDHRA PRADESH                ,WEST GODAVARI,Tobacco,Whole year,20308,22339
1999,ANDHRA PRADESH                ,WEST GODAVARI,Urad,Kharif,189,115
1999,ANDHRA PRADESH                ,WEST GODAVARI,Urad,Rabi,4983,2955
1999,ARUNACHAL PRADESH             ,CHANGLANG,Dry chillies,Whole year,540,485
1999,ARUNACHAL PRADESH             ,CHANGLANG,Dry ginger,Kharif,155,850
1999,ARUNACHAL PRADESH             ,CHANGLANG,Maize,Kharif,1620,2610
1999,ARUNACHAL PRADESH             ,CHANGLANG,Other Kharif pulses,Kharif,1190,775
1999,ARUNACHAL PRADESH             ,CHANGLANG,other oilseeds,Whole year,5675,4475
1999,ARUNACHAL PRADESH             ,CHANGLANG,Potato,Whole year,350,1775
1999,ARUNACHAL PRADESH             ,CHANGLANG,Pulses total,Whole year,1190,775
1999,ARUNACHAL PRADESH             ,CHANGLANG,Rice,Kharif,11600,13733
1999,ARUNACHAL PRADESH             ,CHANGLANG,Small millets,Kharif,2000,1375
1999,ARUNACHAL PRADESH             ,CHANGLANG,Sugarcane,Whole year,255,4800
1999,ARUNACHAL PRADESH             ,CHANGLANG,Turmeric,Whole year,110,565
1999,ARUNACHAL PRADESH             ,CHANGLANG,Wheat,Rabi,225,235
1999,ARUNACHAL PRADESH             ,D/VALLEY,Dry chillies,Whole year,75,130
1999,ARUNACHAL PRADESH             ,D/VALLEY,Dry ginger,Kharif,2310,19635
1999,ARUNACHAL PRADESH             ,D/VALLEY,Maize,Kharif,6186,8245
1999,ARUNACHAL PRADESH             ,D/VALLEY,Other Kharif pulses,Kharif,411,411
1999,ARUNACHAL PRADESH             ,D/VALLEY,other oilseeds,Whole year,3800,4000
1999,ARUNACHAL PRADESH             ,D/VALLEY,Potato,Whole year,490,2940
1999,ARUNACHAL PRADESH             ,D/VALLEY,Pulses total,Whole year,411,411
1999,ARUNACHAL PRADESH             ,D/VALLEY,Rice,Kharif,10000,13237
1999,ARUNACHAL PRADESH             ,D/VALLEY,Small millets,Kharif,1000,900
1999,ARUNACHAL PRADESH             ,D/VALLEY,Wheat,Rabi,131,350
1999,ARUNACHAL PRADESH             ,E/KAMENG,Dry chillies,Whole year,45,60
1999,ARUNACHAL PRADESH             ,E/KAMENG,Dry ginger,Kharif,50,140
1999,ARUNACHAL PRADESH             ,E/KAMENG,Maize,Kharif,1770,3468
1999,ARUNACHAL PRADESH             ,E/KAMENG,Other Kharif pulses,Kharif,472,584
1999,ARUNACHAL PRADESH             ,E/KAMENG,other oilseeds,Whole year,753,475
1999,ARUNACHAL PRADESH             ,E/KAMENG,Potato,Whole year,65,184
1999,ARUNACHAL PRADESH             ,E/KAMENG,Pulses total,Whole year,472,584
1999,ARUNACHAL PRADESH             ,E/KAMENG,Rice,Kharif,9595,12665
1999,ARUNACHAL PRADESH             ,E/KAMENG,Small millets,Kharif,601,420
1999,ARUNACHAL PRADESH             ,E/KAMENG,Sugarcane,Whole year,115,1600
1999,ARUNACHAL PRADESH             ,E/KAMENG,Wheat,Rabi,15,19
1999,ARUNACHAL PRADESH             ,E/SIANG,Dry chillies,Whole year,120,96
1999,ARUNACHAL PRADESH             ,E/SIANG,Dry ginger,Kharif,400,2815
1999,ARUNACHAL PRADESH             ,E/SIANG,Maize,Kharif,2690,5060
1999,ARUNACHAL PRADESH             ,E/SIANG,Other Kharif pulses,Kharif,755,882
1999,ARUNACHAL PRADESH             ,E/SIANG,other oilseeds,Whole year,4000,4200
1999,ARUNACHAL PRADESH             ,E/SIANG,Potato,Whole year,450,4056
1999,ARUNACHAL PRADESH             ,E/SIANG,Pulses total,Whole year,755,882
1999,ARUNACHAL PRADESH             ,E/SIANG,Rice,Kharif,11600,19261
1999,ARUNACHAL PRADESH             ,E/SIANG,Small millets,Kharif,2200,2480
1999,ARUNACHAL PRADESH             ,E/SIANG,Sugarcane,Whole year,140,5900
1999,ARUNACHAL PRADESH             ,E/SIANG,Turmeric,Whole year,102,164
1999,ARUNACHAL PRADESH             ,E/SIANG,Wheat,Rabi,450,640
1999,ARUNACHAL PRADESH             ,L/SUBABSIRI,Dry chillies,Whole year,140,210
1999,ARUNACHAL PRADESH             ,L/SUBABSIRI,Dry ginger,Kharif,50,255
1999,ARUNACHAL PRADESH             ,L/SUBABSIRI,Maize,Kharif,540,635
1999,ARUNACHAL PRADESH             ,L/SUBABSIRI,Other Kharif pulses,Kharif,120,360
1999,ARUNACHAL PRADESH             ,L/SUBABSIRI,other oilseeds,Whole year,1210,1285
1999,ARUNACHAL PRADESH             ,L/SUBABSIRI,Potato,Whole year,760,5016
1999,ARUNACHAL PRADESH             ,L/SUBABSIRI,Pulses total,Whole year,120,360
1999,ARUNACHAL PRADESH             ,L/SUBABSIRI,Rice,Kharif,22000,10500
1999,ARUNACHAL PRADESH             ,L/SUBABSIRI,Small millets,Kharif,1600,1291
1999,ARUNACHAL PRADESH             ,L/SUBABSIRI,Turmeric,Whole year,30,240
1999,ARUNACHAL PRADESH             ,L/SUBABSIRI,Wheat,Rabi,52,78
1999,ARUNACHAL PRADESH             ,LOHIT,Dry chillies,Whole year,85,150
1999,ARUNACHAL PRADESH             ,LOHIT,Dry ginger,Kharif,1020,9880
1999,ARUNACHAL PRADESH             ,LOHIT,Maize,Kharif,8925,8925
1999,ARUNACHAL PRADESH             ,LOHIT,Other Kharif pulses,Kharif,1300,1365
1999,ARUNACHAL PRADESH             ,LOHIT,other oilseeds,Whole year,7800,8400
1999,ARUNACHAL PRADESH             ,LOHIT,Potato,Whole year,615,5500
1999,ARUNACHAL PRADESH             ,LOHIT,Pulses total,Whole year,1300,1365
1999,ARUNACHAL PRADESH             ,LOHIT,Rice,Kharif,14000,20900
1999,ARUNACHAL PRADESH             ,LOHIT,Small millets,Kharif,738,479
1999,ARUNACHAL PRADESH             ,LOHIT,Sugarcane,Whole year,15,108
1999,ARUNACHAL PRADESH             ,LOHIT,Turmeric,Whole year,80,200
1999,ARUNACHAL PRADESH             ,LOHIT,Wheat,Rabi,265,318
1999,ARUNACHAL PRADESH             ,PAPUMPARE,Dry chillies,Whole year,40,60
1999,ARUNACHAL PRADESH             ,PAPUMPARE,Dry ginger,Kharif,50,340
1999,ARUNACHAL PRADESH             ,PAPUMPARE,Maize,Kharif,1800,2600
1999,ARUNACHAL PRADESH             ,PAPUMPARE,Other Kharif pulses,Kharif,210,185
1999,ARUNACHAL PRADESH             ,PAPUMPARE,other oilseeds,Whole year,1400,1450
1999,ARUNACHAL PRADESH             ,PAPUMPARE,Potato,Whole year,90,560
1999,ARUNACHAL PRADESH             ,PAPUMPARE,Pulses total,Whole year,210,185
1999,ARUNACHAL PRADESH             ,PAPUMPARE,Rice,Kharif,7000,6800
1999,ARUNACHAL PRADESH             ,PAPUMPARE,Small millets,Kharif,530,540
1999,ARUNACHAL PRADESH             ,PAPUMPARE,Sugarcane,Whole year,77,574
1999,ARUNACHAL PRADESH             ,PAPUMPARE,Wheat,Rabi,160,240
1999,ARUNACHAL PRADESH             ,TAWANG,Maize,Kharif,895,1665
1999,ARUNACHAL PRADESH             ,TAWANG,Other Kharif pulses,Kharif,425,472
1999,ARUNACHAL PRADESH             ,TAWANG,other oilseeds,Whole year,299,358
1999,ARUNACHAL PRADESH             ,TAWANG,Potato,Whole year,1345,6725
1999,ARUNACHAL PRADESH             ,TAWANG,Pulses total,Whole year,425,472
1999,ARUNACHAL PRADESH             ,TAWANG,Rice,Kharif,900,1170
1999,ARUNACHAL PRADESH             ,TAWANG,Small millets,Kharif,954,906
1999,ARUNACHAL PRADESH             ,TAWANG,Wheat,Rabi,1800,2520
1999,ARUNACHAL PRADESH             ,TIRAP,Dry chillies,Whole year,83,80
1999,ARUNACHAL PRADESH             ,TIRAP,Dry ginger,Kharif,75,366
1999,ARUNACHAL PRADESH             ,TIRAP,Maize,Kharif,2482,2878
1999,ARUNACHAL PRADESH             ,TIRAP,Other Kharif pulses,Kharif,113,167
1999,ARUNACHAL PRADESH             ,TIRAP,other oilseeds,Whole year,629,394
1999,ARUNACHAL PRADESH             ,TIRAP,Potato,Whole year,40,280
1999,ARUNACHAL PRADESH             ,TIRAP,Pulses total,Whole year,113,167
1999,ARUNACHAL PRADESH             ,TIRAP,Rice,Kharif,5354,5400
1999,ARUNACHAL PRADESH             ,TIRAP,Small millets,Kharif,4204,3364
1999,ARUNACHAL PRADESH             ,TIRAP,Sugarcane,Whole year,32,232
1999,ARUNACHAL PRADESH             ,TIRAP,Turmeric,Whole year,12,74
1999,ARUNACHAL PRADESH             ,TIRAP,Wheat,Rabi,8,7
1999,ARUNACHAL PRADESH             ,U/SIANG,Dry chillies,Whole year,130,110
1999,ARUNACHAL PRADESH             ,U/SIANG,Maize,Kharif,800,1400
1999,ARUNACHAL PRADESH             ,U/SIANG,Other Kharif pulses,Kharif,90,50
1999,ARUNACHAL PRADESH             ,U/SIANG,other oilseeds,Whole year,65,40
1999,ARUNACHAL PRADESH             ,U/SIANG,Potato,Whole year,65,273
1999,ARUNACHAL PRADESH             ,U/SIANG,Pulses total,Whole year,90,50
1999,ARUNACHAL PRADESH             ,U/SIANG,Rice,Kharif,6250,5650
1999,ARUNACHAL PRADESH             ,U/SIANG,Small millets,Kharif,1250,1335
1999,ARUNACHAL PRADESH             ,U/SUBANSIRI,Dry chillies,Whole year,48,75
1999,ARUNACHAL PRADESH             ,U/SUBANSIRI,Dry ginger,Kharif,184,179
1999,ARUNACHAL PRADESH             ,U/SUBANSIRI,Maize,Kharif,970,1940
1999,ARUNACHAL PRADESH             ,U/SUBANSIRI,Other Kharif pulses,Kharif,482,508
1999,ARUNACHAL PRADESH             ,U/SUBANSIRI,other oilseeds,Whole year,205,256
1999,ARUNACHAL PRADESH             ,U/SUBANSIRI,Pulses total,Whole year,482,508
1999,ARUNACHAL PRADESH             ,U/SUBANSIRI,Rice,Kharif,4300,2975
1999,ARUNACHAL PRADESH             ,U/SUBANSIRI,Small millets,Kharif,900,980
1999,ARUNACHAL PRADESH             ,U/SUBANSIRI,Sugarcane,Whole year,90,520
1999,ARUNACHAL PRADESH             ,U/SUBANSIRI,Turmeric,Whole year,30,80
1999,ARUNACHAL PRADESH             ,U/SUBANSIRI,Wheat,Rabi,25,37
1999,ARUNACHAL PRADESH             ,W/KAMENG,Dry chillies,Whole year,43,40
1999,ARUNACHAL PRADESH             ,W/KAMENG,Dry ginger,Kharif,45,30
1999,ARUNACHAL PRADESH             ,W/KAMENG,Maize,Kharif,3654,4900
1999,ARUNACHAL PRADESH             ,W/KAMENG,Other Kharif pulses,Kharif,336,250
1999,ARUNACHAL PRADESH             ,W/KAMENG,other oilseeds,Whole year,177,150
1999,ARUNACHAL PRADESH             ,W/KAMENG,Potato,Whole year,450,3000
1999,ARUNACHAL PRADESH             ,W/KAMENG,Pulses total,Whole year,336,250
1999,ARUNACHAL PRADESH             ,W/KAMENG,Rice,Kharif,850,700
1999,ARUNACHAL PRADESH             ,W/KAMENG,Small millets,Kharif,1297,1000
1999,ARUNACHAL PRADESH             ,W/KAMENG,Wheat,Rabi,675,500
1999,ARUNACHAL PRADESH             ,W/SIANG,Dry chillies,Whole year,150,200
1999,ARUNACHAL PRADESH             ,W/SIANG,Dry ginger,Kharif,60,400
1999,ARUNACHAL PRADESH             ,W/SIANG,Maize,Kharif,3305,4002
1999,ARUNACHAL PRADESH             ,W/SIANG,Other Kharif pulses,Kharif,650,625
1999,ARUNACHAL PRADESH             ,W/SIANG,other oilseeds,Whole year,1735,1745
1999,ARUNACHAL PRADESH             ,W/SIANG,Potato,Whole year,240,2125
1999,ARUNACHAL PRADESH             ,W/SIANG,Pulses total,Whole year,650,625
1999,ARUNACHAL PRADESH             ,W/SIANG,Rice,Kharif,19291,21816
1999,ARUNACHAL PRADESH             ,W/SIANG,Small millets,Kharif,2526,2053
1999,ARUNACHAL PRADESH             ,W/SIANG,Sugarcane,Whole year,85,2485
1999,ARUNACHAL PRADESH             ,W/SIANG,Turmeric,Whole year,40,150
1999,ARUNACHAL PRADESH             ,W/SIANG,Wheat,Rabi,90,125
1999,ASSAM                         ,BARPETA,Arecanut,Whole year,7170,5801
1999,ASSAM                         ,BARPETA,Arhar,Kharif,300,246
1999,ASSAM                         ,BARPETA,Banana,Whole year,5130,77207
1999,ASSAM                         ,BARPETA,Castor seed,Kharif,10,6
1999,ASSAM                         ,BARPETA,Coconut ('000 Nuts),Whole year,1125,7929
1999,ASSAM                         ,BARPETA,Cotton(lint),Kharif,8,4
1999,ASSAM                         ,BARPETA,Dry chillies,Whole year,1632,1306
1999,ASSAM                         ,BARPETA,Gram,Rabi,229,92
1999,ASSAM                         ,BARPETA,Jute,Kharif,8000,51600
1999,ASSAM                         ,BARPETA,Linseed,Rabi,2645,1455
1999,ASSAM                         ,BARPETA,Maize,Kharif,46,30
1999,ASSAM                         ,BARPETA,Mesta,Kharif,102,521
1999,ASSAM                         ,BARPETA,Niger seed,Kharif,925,481
1999,ASSAM                         ,BARPETA,Onion,Whole year,800,1200
1999,ASSAM                         ,BARPETA,Other  Rabi pulses,Rabi,12642,7399
1999,ASSAM                         ,BARPETA,Potato,Whole year,8920,122678
1999,ASSAM                         ,BARPETA,Rapeseed &Mustard,Rabi,25850,13599
1999,ASSAM                         ,BARPETA,Rice,Autumn,83830,59762
1999,ASSAM                         ,BARPETA,Rice,Summer,18637,57626
1999,ASSAM                         ,BARPETA,Rice,Winter,104375,121735
1999,ASSAM                         ,BARPETA,Sesamum,Kharif,905,543
1999,ASSAM                         ,BARPETA,Small millets,Kharif,2575,1288
1999,ASSAM                         ,BARPETA,Sugarcane,Whole year,245,9719
1999,ASSAM                         ,BARPETA,Sweet potato,Whole year,650,1625
1999,ASSAM                         ,BARPETA,Tapioca,Whole year,42,210
1999,ASSAM                         ,BARPETA,Tobacco,Whole year,45,32
1999,ASSAM                         ,BARPETA,Turmeric,Whole year,765,612
1999,ASSAM                         ,BARPETA,Wheat,Rabi,10104,10954
1999,ASSAM                         ,BONGAIGAON,Arecanut,Whole year,3132,4439
1999,ASSAM                         ,BONGAIGAON,Arhar,Kharif,210,176
1999,ASSAM                         ,BONGAIGAON,Banana,Whole year,899,10927
1999,ASSAM                         ,BONGAIGAON,Castor seed,Kharif,41,16
1999,ASSAM                         ,BONGAIGAON,Coconut ('000 Nuts),Whole year,530,3200
1999,ASSAM                         ,BONGAIGAON,Cotton(lint),Kharif,11,5
1999,ASSAM                         ,BONGAIGAON,Dry chillies,Whole year,674,433
1999,ASSAM                         ,BONGAIGAON,Gram,Rabi,47,25
1999,ASSAM                         ,BONGAIGAON,Jute,Kharif,4735,56937
1999,ASSAM                         ,BONGAIGAON,Linseed,Rabi,585,286
1999,ASSAM                         ,BONGAIGAON,Maize,Kharif,372,226
1999,ASSAM                         ,BONGAIGAON,Mesta,Kharif,689,3875
1999,ASSAM                         ,BONGAIGAON,Niger seed,Kharif,306,153
1999,ASSAM                         ,BONGAIGAON,Onion,Whole year,359,718
1999,ASSAM                         ,BONGAIGAON,Other  Rabi pulses,Rabi,4407,2473
1999,ASSAM                         ,BONGAIGAON,Potato,Whole year,2560,19715
1999,ASSAM                         ,BONGAIGAON,Rapeseed &Mustard,Rabi,14792,6603
1999,ASSAM                         ,BONGAIGAON,Rice,Autumn,32940,23441
1999,ASSAM                         ,BONGAIGAON,Rice,Summer,8414,12119
1999,ASSAM                         ,BONGAIGAON,Rice,Winter,57620,62814
1999,ASSAM                         ,BONGAIGAON,Sesamum,Kharif,844,438
1999,ASSAM                         ,BONGAIGAON,Small millets,Kharif,851,462
1999,ASSAM                         ,BONGAIGAON,Sugarcane,Whole year,195,7735
1999,ASSAM                         ,BONGAIGAON,Sweet potato,Whole year,373,1119
1999,ASSAM                         ,BONGAIGAON,Tapioca,Whole year,119,506
1999,ASSAM                         ,BONGAIGAON,Tobacco,Whole year,51,29
1999,ASSAM                         ,BONGAIGAON,Turmeric,Whole year,507,298
1999,ASSAM                         ,BONGAIGAON,Wheat,Rabi,5273,8105
1999,ASSAM                         ,CACHAR,Arecanut,Whole year,4520,858
1999,ASSAM                         ,CACHAR,Arhar,Kharif,102,72
1999,ASSAM                         ,CACHAR,Banana,Whole year,2400,29299
1999,ASSAM                         ,CACHAR,Coconut ('000 Nuts),Whole year,1425,2887
1999,ASSAM                         ,CACHAR,Cotton(lint),Kharif,115,43
1999,ASSAM                         ,CACHAR,Dry chillies,Whole year,650,397
1999,ASSAM                         ,CACHAR,Gram,Rabi,42,22
1999,ASSAM                         ,CACHAR,Jute,Kharif,61,544
1999,ASSAM                         ,CACHAR,Linseed,Rabi,38,16
1999,ASSAM                         ,CACHAR,Maize,Kharif,54,27
1999,ASSAM                         ,CACHAR,Mesta,Kharif,5,23
1999,ASSAM                         ,CACHAR,Niger seed,Kharif,20,8
1999,ASSAM                         ,CACHAR,Onion,Whole year,127,411
1999,ASSAM                         ,CACHAR,Other  Rabi pulses,Rabi,1059,573
1999,ASSAM                         ,CACHAR,Potato,Whole year,1535,5939
1999,ASSAM                         ,CACHAR,Rapeseed &Mustard,Rabi,1350,1284
1999,ASSAM                         ,CACHAR,Rice,Autumn,7800,7199
1999,ASSAM                         ,CACHAR,Rice,Summer,7800,13416
1999,ASSAM                         ,CACHAR,Rice,Winter,87864,161235
1999,ASSAM                         ,CACHAR,Sesamum,Kharif,161,56
1999,ASSAM                         ,CACHAR,Small millets,Kharif,22,9
1999,ASSAM                         ,CACHAR,Sugarcane,Whole year,325,12914
1999,ASSAM                         ,CACHAR,Sweet potato,Whole year,155,814
1999,ASSAM                         ,CACHAR,Tapioca,Whole year,30,129
1999,ASSAM                         ,CACHAR,Tobacco,Whole year,9,6
1999,ASSAM                         ,CACHAR,Turmeric,Whole year,200,183
1999,ASSAM                         ,CACHAR,Wheat,Rabi,35,45
1999,ASSAM                         ,DARRANG,Arecanut,Whole year,4733,3148
1999,ASSAM                         ,DARRANG,Arhar,Kharif,515,301
